Layer,EntityType,GeometryType,VertexIndex,VertexCount,X,Y,Z,CoordinateSystem,IsClosed,Color
0,LWPOLYLINE,Polyline,0,2,223678.098,617566.652,0.0,IG05/12,No,BYLAYER
0,LWPOLYLINE,Polyline,1,2,223678.098,617568.255,0.0,IG05/12,No,BYLAYER
0,LWPOLYLINE,Polyline,0,2,223672.753,617566.652,0.0,IG05/12,No,BYLAYER
0,LWPOLYLINE,Polyline,1,2,223672.753,617568.255,0.0,IG05/12,No,BYLAYER
0,LWPOLYLINE,Polyline,0,4,223665.805,617566.652,0.0,IG05/12,No,BYLAYER
0,LWPOLYLINE,Polyline,1,4,223672.753,617566.652,0.0,IG05/12,No,BYLAYER
0,LWPOLYLINE,Polyline,2,4,223678.098,617566.652,0.0,IG05/12,No,BYLAYER
0,LWPOLYLINE,Polyline,3,4,223685.047,617566.652,0.0,IG05/12,No,BYLAYER
0,LWPOLYLINE,Polyline,0,5,223685.581,617566.652,0.0,IG05/12,No,BYLAYER
0,LWPOLYLINE,Polyline,1,5,223692.53,617566.652,0.0,IG05/12,No,BYLAYER
0,LWPOLYLINE,Polyline,2,5,223697.875,617566.652,0.0,IG05/12,No,BYLAYER
0,LWPOLYLINE,Polyline,3,5,223703.22,617566.652,0.0,IG05/12,No,BYLAYER
0,LWPOLYLINE,Polyline,4,5,223708.565,617566.652,0.0,IG05/12,No,BYLAYER
0,INSERT,Block,0,1,223708.565,617566.652,0.0,IG05/12,Yes,BYLAYER
0,LWPOLYLINE,Polyline,0,2,223665.805,617480.491,0.0,IG05/12,No,BYLAYER
0,LWPOLYLINE,Polyline,1,2,223657.43,617480.491,0.0,IG05/12,No,BYLAYER
0,LWPOLYLINE,Polyline,0,4,223665.805,617480.491,0.0,IG05/12,No,BYLAYER
0,LWPOLYLINE,Polyline,1,4,223665.805,617573.6,0.0,IG05/12,No,BYLAYER
0,LWPOLYLINE,Polyline,2,4,223657.43,617573.6,0.0,IG05/12,No,BYLAYER
0,LWPOLYLINE,Polyline,3,4,223657.43,617503.728,0.0,IG05/12,No,BYLAYER
0,LWPOLYLINE,Polyline,0,2,223665.805,617571.6,0.0,IG05/12,No,BYLAYER
0,LWPOLYLINE,Polyline,1,2,223657.43,617571.6,0.0,IG05/12,No,BYLAYER
0,LINE,Line,0,2,223708.559,617555.887,0.0,IG05/12,Yes,BYLAYER
0,LINE,Line,1,2,223665.802,617555.887,0.0,IG05/12,Yes,BYLAYER
0,LINE,Line,0,2,223665.805,617549.987,0.0,IG05/12,Yes,BYLAYER
0,LINE,Line,1,2,223665.805,617554.797,0.0,IG05/12,Yes,BYLAYER
0,TEXT,Text,0,1,223697.301,617559.035,0.0,IG05/12,Yes,BYBLOCK
0,TEXT,Text,0,1,223696.402,617556.897,0.0,IG05/12,Yes,BYBLOCK
0,TEXT,Text,0,1,223688.964,617557.966,0.0,IG05/12,Yes,BYBLOCK
0,LINE,Line,0,2,223708.559,617560.697,0.0,IG05/12,Yes,BYLAYER
0,LINE,Line,1,2,223665.802,617560.697,0.0,IG05/12,Yes,BYLAYER
0,LINE,Line,0,2,223665.805,617554.797,0.0,IG05/12,Yes,BYLAYER
0,LINE,Line,1,2,223665.805,617556.935,0.0,IG05/12,Yes,BYLAYER
0,LINE,Line,0,2,223665.802,617562.835,0.0,IG05/12,Yes,BYLAYER
0,LINE,Line,1,2,223708.562,617562.835,0.0,IG05/12,Yes,BYLAYER
0,TEXT,Text,0,1,223681.145,617561.339,0.0,IG05/12,Yes,7
0,TEXT,Text,0,1,223678.073,617491.598,0.0,IG05/12,Yes,BYLAYER
0,LWPOLYLINE,Polygon,0,5,223666.062,617501.014,0.0,IG05/12,Yes,BYLAYER
0,LWPOLYLINE,Polygon,1,5,223666.053,617505.202,0.0,IG05/12,Yes,BYLAYER
0,LWPOLYLINE,Polygon,2,5,223708.553,617505.202,0.0,IG05/12,Yes,BYLAYER
0,LWPOLYLINE,Polygon,3,5,223708.562,617480.491,0.0,IG05/12,Yes,BYLAYER
0,LWPOLYLINE,Polygon,4,5,223666.062,617480.491,0.0,IG05/12,Yes,BYLAYER
0,TEXT,Text,0,1,223662.329,617570.767,0.0,IG05/12,Yes,BYLAYER
tr_legand,LWPOLYLINE,Polyline,0,2,223658.376,617570.6,0.0,IG05/12,No,BYLAYER
tr_legand,LWPOLYLINE,Polyline,1,2,223658.576,617570.6,0.0,IG05/12,No,BYLAYER
tr_legand,LWPOLYLINE,Polyline,0,2,223658.476,617570.7,0.0,IG05/12,No,BYLAYER
tr_legand,LWPOLYLINE,Polyline,1,2,223658.476,617570.5,0.0,IG05/12,No,BYLAYER
0,TEXT,Text,0,1,223662.454,617569.052,0.0,IG05/12,Yes,BYLAYER
M2220,LWPOLYLINE,Polyline,0,2,223658.476,617569.167,0.0,IG05/12,No,BYLAYER
M2220,LWPOLYLINE,Polyline,1,2,223658.476,617568.604,0.0,IG05/12,No,BYLAYER
0,TEXT,Text,0,1,223663.621,617567.052,0.0,IG05/12,Yes,BYLAYER
M2221,LWPOLYLINE,Polyline,0,2,223658.476,617567.073,0.0,IG05/12,No,BYLAYER
M2221,LWPOLYLINE,Polyline,1,2,223658.476,617566.698,0.0,IG05/12,No,BYLAYER
0,TEXT,Text,0,1,223660.138,617563.052,0.0,IG05/12,Yes,BYLAYER
0,TEXT,Text,0,1,223662.662,617559.052,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Center,0,73,223658.476,617558.885,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,1,73,223658.495,617558.885,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,2,73,223658.495,617558.887,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,3,73,223658.495,617558.889,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,4,73,223658.494,617558.89,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,5,73,223658.494,617558.892,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,6,73,223658.493,617558.893,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,7,73,223658.493,617558.895,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,8,73,223658.492,617558.896,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,9,73,223658.491,617558.898,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,10,73,223658.49,617558.899,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,11,73,223658.488,617558.9,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,12,73,223658.487,617558.901,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,13,73,223658.486,617558.902,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,14,73,223658.484,617558.902,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,15,73,223658.483,617558.903,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,16,73,223658.481,617558.904,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,17,73,223658.48,617558.904,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,18,73,223658.478,617558.904,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,19,73,223658.476,617558.904,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,20,73,223658.475,617558.904,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,21,73,223658.473,617558.904,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,22,73,223658.472,617558.904,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,23,73,223658.47,617558.903,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,24,73,223658.468,617558.902,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,25,73,223658.467,617558.902,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,26,73,223658.466,617558.901,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,27,73,223658.464,617558.9,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,28,73,223658.463,617558.899,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,29,73,223658.462,617558.898,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,30,73,223658.461,617558.896,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,31,73,223658.46,617558.895,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,32,73,223658.459,617558.893,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,33,73,223658.459,617558.892,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,34,73,223658.458,617558.89,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,35,73,223658.458,617558.889,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,36,73,223658.458,617558.887,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,37,73,223658.458,617558.885,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,38,73,223658.458,617558.884,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,39,73,223658.458,617558.882,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,40,73,223658.458,617558.881,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,41,73,223658.459,617558.879,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,42,73,223658.459,617558.878,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,43,73,223658.46,617558.876,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,44,73,223658.461,617558.875,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,45,73,223658.462,617558.873,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,46,73,223658.463,617558.872,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,47,73,223658.464,617558.871,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,48,73,223658.466,617558.87,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,49,73,223658.467,617558.869,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,50,73,223658.468,617558.868,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,51,73,223658.47,617558.868,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,52,73,223658.472,617558.867,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,53,73,223658.473,617558.867,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,54,73,223658.475,617558.867,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,55,73,223658.476,617558.867,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,56,73,223658.478,617558.867,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,57,73,223658.48,617558.867,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,58,73,223658.481,617558.867,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,59,73,223658.483,617558.868,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,60,73,223658.484,617558.868,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,61,73,223658.486,617558.869,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,62,73,223658.487,617558.87,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,63,73,223658.488,617558.871,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,64,73,223658.49,617558.872,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,65,73,223658.491,617558.873,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,66,73,223658.492,617558.875,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,67,73,223658.493,617558.876,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,68,73,223658.493,617558.878,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,69,73,223658.494,617558.879,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,70,73,223658.494,617558.881,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,71,73,223658.495,617558.882,0.0,IG05/12,Yes,BYLAYER
M4615,CIRCLE,Circle_Vertex,72,73,223658.495,617558.884,0.0,IG05/12,Yes,BYLAYER
0,TEXT,Text,0,1,223661.47,617557.052,0.0,IG05/12,Yes,BYLAYER
0,TEXT,Text,0,1,223662.43,617553.052,0.0,IG05/12,Yes,BYLAYER
M6331,LWPOLYLINE,Polygon,0,5,223658.276,617552.885,0.0,IG05/12,Yes,BYLAYER
M6331,LWPOLYLINE,Polygon,1,5,223658.276,617552.685,0.0,IG05/12,Yes,BYLAYER
M6331,LWPOLYLINE,Polygon,2,5,223658.676,617552.685,0.0,IG05/12,Yes,BYLAYER
M6331,LWPOLYLINE,Polygon,3,5,223658.676,617553.085,0.0,IG05/12,Yes,BYLAYER
M6331,LWPOLYLINE,Polygon,4,5,223658.276,617553.085,0.0,IG05/12,Yes,BYLAYER
M6331,LWPOLYLINE,Polyline,0,2,223658.676,617553.085,0.0,IG05/12,No,BYLAYER
M6331,LWPOLYLINE,Polyline,1,2,223658.276,617552.685,0.0,IG05/12,No,BYLAYER
M6331,LWPOLYLINE,Polyline,0,2,223658.276,617553.085,0.0,IG05/12,No,BYLAYER
M6331,LWPOLYLINE,Polyline,1,2,223658.676,617552.685,0.0,IG05/12,No,BYLAYER
0,TEXT,Text,0,1,223661.829,617551.052,0.0,IG05/12,Yes,BYLAYER
M6851,LWPOLYLINE,Polyline,0,2,223658.406,617550.815,0.0,IG05/12,No,BYLAYER
M6851,LWPOLYLINE,Polyline,1,2,223658.476,617550.885,0.0,IG05/12,No,BYLAYER
M6851,LWPOLYLINE,Polyline,0,2,223658.406,617550.956,0.0,IG05/12,No,BYLAYER
M6851,LWPOLYLINE,Polyline,0,2,223658.476,617550.885,0.0,IG05/12,No,BYLAYER
M6851,LWPOLYLINE,Polyline,1,2,223658.547,617550.956,0.0,IG05/12,No,BYLAYER
M6851,LWPOLYLINE,Polyline,1,2,223658.547,617550.815,0.0,IG05/12,No,BYLAYER
M6851,CIRCLE,Circle_Center,0,73,223658.476,617550.885,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,1,73,223658.576,617550.885,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,2,73,223658.576,617550.894,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,3,73,223658.575,617550.903,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,4,73,223658.573,617550.911,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,5,73,223658.57,617550.92,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,6,73,223658.567,617550.928,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,7,73,223658.563,617550.935,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,8,73,223658.558,617550.943,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,9,73,223658.553,617550.95,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,10,73,223658.547,617550.956,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,11,73,223658.541,617550.962,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,12,73,223658.534,617550.967,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,13,73,223658.526,617550.972,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,14,73,223658.519,617550.976,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,15,73,223658.511,617550.979,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,16,73,223658.502,617550.982,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,17,73,223658.494,617550.984,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,18,73,223658.485,617550.985,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,19,73,223658.476,617550.985,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,20,73,223658.468,617550.985,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,21,73,223658.459,617550.984,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,22,73,223658.45,617550.982,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,23,73,223658.442,617550.979,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,24,73,223658.434,617550.976,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,25,73,223658.426,617550.972,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,26,73,223658.419,617550.967,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,27,73,223658.412,617550.962,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,28,73,223658.406,617550.956,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,29,73,223658.4,617550.95,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,30,73,223658.394,617550.943,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,31,73,223658.39,617550.935,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,32,73,223658.386,617550.928,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,33,73,223658.382,617550.92,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,34,73,223658.38,617550.911,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,35,73,223658.378,617550.903,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,36,73,223658.377,617550.894,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,37,73,223658.376,617550.885,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,38,73,223658.377,617550.877,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,39,73,223658.378,617550.868,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,40,73,223658.38,617550.86,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,41,73,223658.382,617550.851,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,42,73,223658.386,617550.843,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,43,73,223658.39,617550.835,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,44,73,223658.394,617550.828,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,45,73,223658.4,617550.821,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,46,73,223658.406,617550.815,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,47,73,223658.412,617550.809,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,48,73,223658.419,617550.804,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,49,73,223658.426,617550.799,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,50,73,223658.434,617550.795,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,51,73,223658.442,617550.792,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,52,73,223658.45,617550.789,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,53,73,223658.459,617550.787,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,54,73,223658.468,617550.786,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,55,73,223658.476,617550.785,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,56,73,223658.485,617550.786,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,57,73,223658.494,617550.787,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,58,73,223658.502,617550.789,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,59,73,223658.511,617550.792,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,60,73,223658.519,617550.795,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,61,73,223658.526,617550.799,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,62,73,223658.534,617550.804,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,63,73,223658.541,617550.809,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,64,73,223658.547,617550.815,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,65,73,223658.553,617550.821,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,66,73,223658.558,617550.828,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,67,73,223658.563,617550.835,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,68,73,223658.567,617550.843,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,69,73,223658.57,617550.851,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,70,73,223658.573,617550.86,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,71,73,223658.575,617550.868,0.0,IG05/12,Yes,BYLAYER
M6851,CIRCLE,Circle_Vertex,72,73,223658.576,617550.877,0.0,IG05/12,Yes,BYLAYER
0,TEXT,Text,0,1,223661.662,617545.052,0.0,IG05/12,Yes,BYLAYER
0,TEXT,Text,0,1,223660.954,617543.052,0.0,IG05/12,Yes,BYLAYER
0,TEXT,Text,0,1,223662.671,617547.052,0.0,IG05/12,Yes,BYLAYER
0,TEXT,Text,0,1,223657.654,617555.052,0.0,IG05/12,Yes,BYLAYER
M4804,LWPOLYLINE,Polyline,0,2,223658.344,617556.753,0.0,IG05/12,No,BYLAYER
M4804,LWPOLYLINE,Polyline,1,2,223658.609,617557.018,0.0,IG05/12,No,BYLAYER
M6091,LWPOLYLINE,Polyline,0,2,223661.476,617546.385,0.0,IG05/12,No,BYLAYER
M6091,LWPOLYLINE,Polyline,1,2,223658.476,617546.385,0.0,IG05/12,No,BYLAYER
M2200,LWPOLYLINE,Polyline,0,2,223661.476,617544.385,0.0,IG05/12,No,BYLAYER
M2200,LWPOLYLINE,Polyline,1,2,223658.476,617544.385,0.0,IG05/12,No,BYLAYER
0,TEXT,Text,0,1,223659.84,617561.052,0.0,IG05/12,Yes,BYLAYER
M4615,LWPOLYLINE,Polyline,0,6,223658.476,617558.679,0.0,IG05/12,No,BYLAYER
M4615,LWPOLYLINE,Polyline,1,6,223658.664,617558.679,0.0,IG05/12,No,BYLAYER
M4615,LWPOLYLINE,Polyline,2,6,223658.664,617559.054,0.0,IG05/12,No,BYLAYER
M4615,LWPOLYLINE,Polyline,3,6,223658.289,617559.054,0.0,IG05/12,No,BYLAYER
M4615,LWPOLYLINE,Polyline,4,6,223658.289,617558.679,0.0,IG05/12,No,BYLAYER
M4615,LWPOLYLINE,Polyline,5,6,223658.664,617558.679,0.0,IG05/12,No,BYLAYER
M6331,TEXT,Text,0,1,223657.622,617552.13,0.0,IG05/12,Yes,BYLAYER
M4804,TEXT,Text,0,1,223657.865,617556.197,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,0,73,223658.496,617556.885,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,1,73,223658.496,617556.887,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,2,73,223658.496,617556.889,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,3,73,223658.496,617556.891,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,4,73,223658.495,617556.892,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,5,73,223658.495,617556.894,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,6,73,223658.494,617556.895,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,7,73,223658.493,617556.897,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,8,73,223658.492,617556.898,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,9,73,223658.491,617556.9,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,10,73,223658.489,617556.901,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,11,73,223658.488,617556.902,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,12,73,223658.486,617556.903,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,13,73,223658.485,617556.904,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,14,73,223658.483,617556.904,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,15,73,223658.482,617556.905,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,16,73,223658.48,617556.905,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,17,73,223658.478,617556.905,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,18,73,223658.476,617556.905,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,19,73,223658.475,617556.905,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,20,73,223658.473,617556.905,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,21,73,223658.471,617556.905,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,22,73,223658.47,617556.904,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,23,73,223658.468,617556.904,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,24,73,223658.466,617556.903,0.0,IG05/12,Yes,BYLAYER
M4804,ELLIPSE,Ellipse,25,73,223658.465,617556.902,0.0,IG05/12,Yes,BYLAYER
